0,1,2,3
1,wash_glass_1,"{'user': 'Human', 'text': ""Yes, that's why we are going to wash it."", 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""Yup, that's right."", 'intent': 'Inform_other'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Hey, turn on the TV', 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""Cool, let's go back to the kitchen."", 'intent': 'Inform_next_step'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'Okay, what now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'We are going to take the salmon out, and to do this we need to open the microwave first.', 'intent': 'Inform_next_step'}"
1,using_microwave_1,"{'user': 'Alien', 'text': 'No', 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'Okay, got it', 'intent': 'Inform_understanding'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'The glass will be clean once it has been filled with water', 'intent': 'iInform_object'}","{'user': 'Human', 'text': 'No, there is nothing more to do.', 'intent': 'Inform_next_step'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Wow there is now things on the computer', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': '', 'intent': 'Inform_action'}"
1,read_book_0,"{'user': 'Human', 'text': 'I have a couple books you could read in the other room.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'This book is interesting. Did the same author also write the other book?', 'intent': 'Ask_about_object'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'OK, so how do I wash it?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Sure! Shall I use this table here?', 'intent': 'Ask_about_location'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Yes, I will turn off the computer.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'We need to wash out the glass with water from the sink in order to make it clean to drink from.', 'intent': 'Inform_action'}"
1,using_stove_0,"{'user': 'Human', 'text': 'Are you ready for your next lesson?', 'intent': 'Ask_take_next_step'}","{'user': 'Alien', 'text': 'Okay, I see it.', 'intent': 'Inform_observation'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Now that I am sitting, which book should I start with?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Sure.', 'intent': 'Yes-no_positive'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Awesome, the glass is clean now, you can turn off the water.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Glad I can help!', 'intent': 'Extend_goodbyes'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Now we return to the bookshelf to get the other toy.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'We close the cupboard to complete the tidying! Am I right?', 'intent': 'Inform_get_started'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Ok, Michael.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is this the right yellow and red bug toy you are talking about?', 'intent': 'Ask_about_object'}"
1,using_microwave_2,"{'user': 'Human', 'text': ""Sounds good, it's okay to make mistakes"", 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Yes, I guess I put the salmon on top of this plate', 'intent': 'Yes-no_positive'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'The TV is off now', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': ""Yes, let's do it!"", 'intent': 'Yes-no_positive'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Okay now you can go sit down', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Oh ok. How?', 'intent': 'Ask_about_action'}"
1,using_stove_3,"{'user': 'Human', 'text': ""Are you sure that's the stove?"", 'intent': 'Ask_sure_about_location'}","{'user': 'Human', 'text': ""Okay that smells like it's done"", 'intent': 'Casual_observation'}"
1,read_book_2,"{'user': 'Alien', 'text': 'This one seems pretty boring.', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Leave your book here.', 'intent': 'Inform_next_step'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'We need to wash out the glass with water from the sink in order to make it clean to drink from.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'No I do not know what to do now.', 'intent': 'Inform_confused'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'You need to pick up the toy train', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Now you just need to close the cupboard doors and we will be done', 'intent': 'Inform_next_step'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Go head and open the door, the same way we opened it to put the food in. ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Are you sure this is where we go?', 'intent': 'Ask_sure_about_location'}"
1,using_oven_0,"{'user': 'Human', 'text': ""That's correct. Put one of the breads inside the oven."", 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""That's great. Now, we need to wait for it to bake."", 'intent': 'Inform_action'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Good job!', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Now can you please pick up that toy', 'intent': 'Inform_action'}"
1,wash_glass_3,"{'user': 'Alien', 'text': ""I don't know. What should I do next?"", 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Great, now put it on the place where you get it from', 'intent': 'Inform_action'}"
1,using_microwave_1,"{'user': 'Human', 'text': 'Perfect, now warm up the salmon!', 'intent': 'Inform_action'}","{'user': 'Human', 'text': ""Hey, that smells like it's done. You can turn off the microwave now!"", 'intent': 'Inform_next_step'}"
1,read_book_0,"{'user': 'Alien', 'text': 'OK, I finished the books. ', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': ""Let's heat the meat!"", 'intent': 'Inform_action'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Are these really books? How do I know these are books?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': ""Thank you. I'll be in the kitchen if you need me. Take care."", 'intent': 'Inform_confused'}"
1,read_book_3,"{'user': 'Human', 'text': 'Yeah I agree! That story was a lot more fun to read!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Yeah that sounds good!', 'intent': 'Yes-no_positive'}"
1,using_stove_1,"{'user': 'Human', 'text': 'Take the cooking pot off the stove', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Thanks ', 'intent': 'Casual_response'}"
1,read_book_2,"{'user': 'Human', 'text': ""Sit down in that chair and I'll tell you about them and see which of them you want to read"", 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Is the TV in the living room?', 'intent': 'Ask_about_location'}"
1,read_book_0,"{'user': 'Alien', 'text': 'I have finished reading the second book now too.', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Okay, let us walk back to the kitchen.', 'intent': 'Inform_understanding'}"
1,using_oven_2,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Yes, Michael. I will acquire the salmon.', 'intent': 'Inform_understanding'}"
1,using_computer_1,"{'user': 'Human', 'text': ""Be careful though, the chair can roll away from you if you don't hold it!"", 'intent': 'Inform_other'}","{'user': 'Alien', 'text': 'Should we go back to the main room?', 'intent': 'Ask_next_step'}"
1,using_oven_2,"{'user': 'Alien', 'text': 'And then I put it in.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Oh! You didn't hurt yourself grabbing it, did you?"", 'intent': 'Ask_okay'}"
1,using_computer_1,"{'user': 'Human', 'text': '""Yes, this is the computer.""', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': '""I do not know how to use the computer mouse.""', 'intent': 'Inform_confused'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Awesome!', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Now they are together', 'intent': 'Casual_observation'}"
1,using_stove_2,"{'user': 'Human', 'text': ""I'm feeling hungry. Let us cook some pasta."", 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Does what you are holding have a lid?', 'intent': 'Ask_sure_about_object'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': ""That's right!"", 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Thank you so much for your help! I really appreciate it!', 'intent': 'Casual_response'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'Good job Zara! Now pick and choose a channel you want to watch', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Okay Michael, let's head back to the kitchen."", 'intent': 'Casual_response'}"
1,using_oven_2,"{'user': 'Alien', 'text': 'Yes, I am ready. Baking bread seems like an important human skill.', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': 'Close the oven door.', 'intent': 'Inform_action'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Yes that is a perfect spot nice job Zara!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Ok now open the cupboard.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Now we have to finish up the tidying of the bookshelf.', 'intent': 'Inform_action'}"
1,using_oven_1,"{'user': 'Human', 'text': ""Yes that's all we have to do and also make sure to keep an eye on the bread so that it doesn't get burnt"", 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Yes-no_positive'}"
1,using_stove_1,"{'user': 'Human', 'text': 'It is the one with the knobs ', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Okay ', 'intent': 'Inform_understanding'}"
1,watch_tv_2,"{'user': 'Human', 'text': 'Yes, its my favorite show.', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': 'Alright, lets go.', 'intent': 'Casual_response'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'What do I know now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, what is the Salmon?', 'intent': 'Ask_about_object'}"
1,using_stove_2,"{'user': 'Human', 'text': 'Yes it is.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Oh, I was quite close the first time', 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Today, we are going to learn to microwave salmon.', 'intent': 'Inform_other'}","{'user': 'Human', 'text': 'Now that you have the salmon, you need to open the microwave so you can place it inside. ', 'intent': 'Inform_next_step'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Oh okay! Thanks', 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'You can walk over to the dining table with the Salmon now.', 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Nice Job Zara', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Yes Nice Job Zara!', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'Ok, I will be right there', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""Ok, I'm right behind you"", 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Human', 'text': 'Since you have finished, you can go set the books down.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': '""Today we are learning to cook with the stove. Would you like to get started?""', 'intent': 'Ask_get_started'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Now that you opened the door, do you know what to do next with the Salmon?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'No, not yet. You just put the time into the microwave', 'intent': 'Yes-no_negative'}"
1,bedroom_cabinet_3,"{'user': 'Human', 'text': 'Great', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'Thank you, will head over there now.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'The computer is in my bedroom.', 'intent': 'Inform_location'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Sure Michael I would love to', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Yes that is a toy Zara nice job', 'intent': 'Inform_object'}"
1,read_book_3,"{'user': 'Alien', 'text': 'Is it fine to also place the second book in front of the television? ', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Where should we put the toys? ', 'intent': 'Ask_about_location'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'You can turn on the tv by pressing that button', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""No, I'm fine. I did what you asked and found a seat."", 'intent': 'Explain_confused'}"
1,using_stove_1,"{'user': 'Alien', 'text': 'Can you tell me what a cooking pot is ', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Now What', 'intent': 'Ask_next_step'}"
1,read_book_1,"{'user': 'Human', 'text': 'Yeah, you should sit there', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Is it this counter right here?', 'intent': 'Ask_about_location'}"
1,using_microwave_3,"{'user': 'Alien', 'text': '""I am unsure about this location.""', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': '""Okay! I will enjoy it!""', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': ""I'll show you. Follow me!"", 'intent': 'Inform_object'}","{'user': 'Human', 'text': 'No problem!', 'intent': 'Casual_response'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Great! Now that we are in the kitchen, is there anything else to do?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': ""No worries, come, let's go to the TV"", 'intent': 'Other'}"
1,bedroom_cabinet_1,"{'user': 'Alien', 'text': 'Ok, got it.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Awesome, give it a shot!', 'intent': 'Casual_response'}"
1,using_oven_3,"{'user': 'Alien', 'text': 'Is this the bread?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Do you remember what to do?', 'intent': 'Ask_know_next_step'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'The microwave is to my left.', 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Yes, please.', 'intent': 'Yes-no_positive'}"
1,using_microwave_0,"{'user': 'Alien', 'text': ""It didn't do anything, what do I do?"", 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': ""I'm closing it now"", 'intent': 'Inform_understanding'}"
1,using_computer_3,"{'user': 'Human', 'text': 'Now that we are done using the computer, we can put the mouse back so that it is there for next time.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'What books do you like?', 'intent': 'Ask_about_object'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Okay ', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'bread Cant be found at current location.', 'intent': 'Explain_confused'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Ok, I will go to the chair in front of the table, to sit and try.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Can I set them down next to the TV?', 'intent': 'Ask_about_location'}"
1,using_computer_2,"{'user': 'Alien', 'text': 'Oh, I see! Thanks.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Wow, this is fun!', 'intent': 'Inform_observation'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'First open the cabinet up.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Ok now just put it in right next to the other toy.', 'intent': 'Inform_action'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': ""What's this here?"", 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Nice, now we just need to take it to the cabinet like the last one.', 'intent': 'Inform_next_step'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Set a timer on the microwave ', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Take out the salmon from the microwave ', 'intent': 'Inform_action'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'What do I next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now you are going to want to take the Salmon out of the microwave.', 'intent': 'Inform_next_step'}"
1,using_computer_2,"{'user': 'Human', 'text': 'The mouse should go on the mousepad so it can be used. ', 'intent': 'Inform_other'}","{'user': 'Human', 'text': ""Alright, good you've turn off the computer now we can go. "", 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_1,"{'user': 'Human', 'text': 'Ok grab the other toy now', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok, I got it', 'intent': 'Inform_understanding'}"
