label,category,utterance2,utterance1
1,read_book_1,"{'user': 'Human', 'text': 'I remember a book I liked. Do you know where it is?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': ""Yes! Let's do it"", 'intent': 'Inform_get_started'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Grabbing the book now', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Sure', 'intent': 'Yes-no_positive'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Michael, should I sit in this chair here to read the books?', 'intent': 'Display_confusion'}","{'user': 'Alien', 'text': 'Yes, I want to read it on that chair over there', 'intent': 'Inform_condition'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Hey Michael, these books are very good!', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'Okay, sounds good Michael. Thanks', 'intent': 'Inform_understanding'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Huh, which counter should I put it on?', 'intent': 'Display_confusion'}","{'user': 'Alien', 'text': 'Yes, I want to put them down here on the counter', 'intent': 'Yes-no_positive'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Is it this counter right here?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Okay, I will go do that', 'intent': 'Inform_understanding'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Okay, here I go to put the books back', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Yes, it is that one there', 'intent': 'Inform_location'}"
1,read_book_1,"{'user': 'Alien', 'text': ""Here's one book"", 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Sounds good, be careful to not knock the T.V. over ', 'intent': 'Inform_other'}"
1,read_book_1,"{'user': 'Alien', 'text': 'Okay, I will put the second book next to the first one', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': ""You can put the next to each other, that's fine"", 'intent': 'Inform_action'}"
1,read_book_1,"{'user': 'Human', 'text': 'Well that was fun, good job in learning how to read a book Zara!', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'Yes! I very much liked reading your book suggestions, thanks', 'intent': 'Casual_response'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'Alright, we are in the living room now', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': ""Yeah, I'm ready. Let's go"", 'intent': 'Inform_get_started'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'So, what do I have to do to watch it?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'Yes, this is the TV and there is a button to turn it on on the bottom right hand side. ', 'intent': 'iInform_object'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Do you know what to do next? ', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'The TV is now on', 'intent': 'Inform_condition'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'I am now in front of the TV', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'You can sit on the couch and in front of the TV. ', 'intent': 'Inform_location'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Are you comfortable sitting down on that couch?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': 'Understood, I will sit down then', 'intent': 'Inform_understanding'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'Whenever you are done watching the TV, you can turn it off.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Yes, it is a very nice couch', 'intent': 'Casual_response'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'How do I turn the TV off?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': ""I think I'm done watching for now. I will turn it off"", 'intent': 'Inform_condition'}"
1,watch_tv_0,"{'user': 'Alien', 'text': 'And now what do I do?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'The TV is off now', 'intent': 'Inform_condition'}"
1,watch_tv_0,"{'user': 'Human', 'text': 'You did pretty well! ', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'Sounds good', 'intent': 'Casual_response'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'We will now learn by microwaving the salmon. ', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Yes, let's do it!"", 'intent': 'Yes-no_positive'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Once we have the food, we can put the food inside the microwave. ', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay, I picked it up. ', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Do you know the next step?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, makes sense. I got it!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Okay, what do I do next?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, I did it! ', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': ""Do you know what's the next step?"", 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Great job!', 'intent': 'Casual_observation'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Now, after a little bit, our food should be heated up and we can tell the microwave to stop running. ', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay I understand, I pressed the button! ', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Do you know what to do next? ', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, I pressed it!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Can I just grab the food inside?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Yes, done!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Now, are we done or are we missing something? ', 'intent': 'Ask_know_action'}","{'user': 'Alien', 'text': 'Thanks for the warning, I got it!', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Do you know where to go now?', 'intent': 'Ask_know_object'}","{'user': 'Alien', 'text': 'Oh, that makes sense. ', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'Is this the dining table? ', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'I need to go to the dining table to put the food down. ', 'intent': 'Inform_understanding'}"
1,using_microwave_3,"{'user': 'Human', 'text': 'Do you know what to do next? ', 'intent': 'Ask_know_action'}","{'user': 'Human', 'text': 'Yes, the dining table is right in front of you. ', 'intent': 'Inform_location'}"
1,using_microwave_3,"{'user': 'Alien', 'text': 'How did I do on microwaving salmon?', 'intent': 'Casual_question'}","{'user': 'Human', 'text': ""Yes, that's exactly right! "", 'intent': 'Yes-no_positive'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'First, you need to grab a glass to wash', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Sounds good, I'm ready to start learning whenever you say"", 'intent': 'Inform_get_started'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'I have it now', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': ""Ok, I'll go get one"", 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Alien', 'text': ""I've put it down now"", 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'It must not be a glass then', 'intent': 'Inform_observation'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'Is this a glass then?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Good, now you can go ahead and take the glass', 'intent': 'Ask_take_next_step'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Now you need to put the glass in the sink and wash it', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""Yeah, that's perfect"", 'intent': 'Yes-no_positive'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'The glass is now in the sink', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': ""I'll put the glass there then"", 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'You are doing a great job', 'intent': 'Casual_observation'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'I have rinsed the glass with water and it looks clean now', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': ""I'll do that then"", 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'I now have a clean glass', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Ok, the water is now off', 'intent': 'Inform_condition'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'You mean the same table that I picked it up from?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'You should put it back on the table to use it later', 'intent': 'Inform_next_step'}"
1,wash_glass_2,"{'user': 'Alien', 'text': 'The glass is now on the table', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Ok, I will do that', 'intent': 'Inform_understanding'}"
1,wash_glass_2,"{'user': 'Human', 'text': ""Why don't you come back here next to the sink so we can review how the experience was"", 'intent': 'Inform_location'}","{'user': 'Human', 'text': 'Great, that is all there is to it', 'intent': 'Inform_other'}"
1,wash_glass_2,"{'user': 'Human', 'text': 'How did you feel learning how to clean the glass?', 'intent': 'Casual_question'}","{'user': 'Alien', 'text': ""I'll be right there"", 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Human', 'text': 'You should pick up the two books that are on the shelf by the TV to read them', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Alright, I'll be right there"", 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Human', 'text': 'Are you sure that is what you need to pick up to start reading?', 'intent': 'Ask_sure_about_object'}","{'user': 'Alien', 'text': 'Ok, I will pick them up', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Is this a book then?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'I should put it back down then', 'intent': 'Inform_observation'}"
1,read_book_2,"{'user': 'Human', 'text': 'I would still like you to also pick the other book that I recommended you', 'intent': 'Ask_take_next_step'}","{'user': 'Human', 'text': 'Exactly, now you got it', 'intent': 'Yes-no_positive'}"
1,read_book_2,"{'user': 'Alien', 'text': 'So, what do I have to do now to read the books', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'I see there is another object that looks just like the one I have so I will pick it up', 'intent': 'Inform_observation'}"
1,read_book_2,"{'user': 'Alien', 'text': 'I am now sitting on the chair', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Ok, sounds good', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': 'So how does one read?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Yes, I need to open the book to read it', 'intent': 'Yes-no_positive'}"
1,read_book_2,"{'user': 'Alien', 'text': 'That was an entertaining book', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': ""Ok, I'll read this book first then"", 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': ""I'm done reading both books"", 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': ""Ok, I'll do it then"", 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Alien', 'text': 'The book is now down by the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': ""Yes, it's next to where the books were"", 'intent': 'Yes-no_positive'}"
1,read_book_2,"{'user': 'Alien', 'text': 'Both books are now next to the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Ok, will do', 'intent': 'Inform_understanding'}"
1,read_book_2,"{'user': 'Human', 'text': 'How did you like reading?', 'intent': 'Casual_question'}","{'user': 'Human', 'text': 'Very good, that concludes the lesson on how to read', 'intent': 'Inform_other'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Ok, now pick up the toy bee so we can take it to the cupboard', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""Yes, let's do this"", 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'So, where is the cupboard we need to put this in?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'I have the toy bee now', 'intent': 'Inform_condition'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'So this is the cupboard?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': ""Ok, I'm right behind you"", 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Do you remember what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'The cupboard doors are now open', 'intent': 'Inform_condition'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': ""Great, now let's go back to grab the other remaining toy"", 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Wow you are doing a great job', 'intent': 'Casual_observation'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': 'There are two items on the bookshelf', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': ""Yeah, I do. Let's go"", 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Do you remember what comes next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'I have it now', 'intent': 'Inform_condition'}"
1,bedroom_cabinet_0,"{'user': 'Alien', 'text': ""It seems the cupboard doors are already open, so I don't need to open them again"", 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': ""Yeah, let's go"", 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_0,"{'user': 'Human', 'text': 'Now you just need to close the cupboard doors and we will be done', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': ""I'm impressed how well you remembered the steps from the first time. Good job"", 'intent': 'Casual_observation'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Okay, what is the first step?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': ""Cool, let's do it!"", 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Is this the right pot? ', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Okay, makes sense! ', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Do you know what to do next? ', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'I got it. ', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Human', 'text': ""It's all the way towards the left end of the kitchen. "", 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Oh. I am not sure where the stove. ', 'intent': 'Inform_confused'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Now we can go ahead an place the pot on the stove with the markings. ', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'No worries, you are doing great.', 'intent': 'Casual_observation'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'What is the next step?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Okay got it, I placed it on top.', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Now that our food is cooked, do you know the next step?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, got it! ', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Do you know what to do next? ', 'intent': 'Ask_know_action'}","{'user': 'Human', 'text': 'You are doing a great job!', 'intent': 'Casual_observation'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'What is the next step?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'I have the pot now. ', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Can I put the stove down on the dining table?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Yes, you are right.', 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'How did I do at learning how to cook with stove?', 'intent': 'Casual_question'}","{'user': 'Human', 'text': 'Yes, feel free. ', 'intent': 'Yes-no_positive'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'You can turn on the tv by pressing that button', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Ok, sounds good.', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Uh, I am confused. Can you please explain that again?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'The button is usually marked by a symbol of a circle with a line through the top.', 'intent': 'iInform_object'}"
1,watch_tv_1,"{'user': 'Alien', 'text': ""Clicked it! But, wait, what's next?"", 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Big button with an incomplete circle... Ah, I think I see it.', 'intent': 'Inform_understanding'}"
